,Unnamed: 0,name,album,artist,release_date,length,popularity,danceability,acousticness,danceability.1,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,Genre/Mood,Language,release_year
72,72,You Said You'd Grow Old With Me,Wide Awake,Michael Schulte,2012-09-28,224743,71,0.531,0.905,0.531,0.34700000000000003,0.0,0.0935,-7.044,0.0345,114.441,4,sad,English,2012
73,73,I Lost a Friend,I Lost a Friend,FINNEAS,2019-05-03,237020,72,0.45299999999999996,0.5870000000000001,0.45299999999999996,0.209,0.0,0.11900000000000001,-11.917,0.223,169.31599999999997,4,sad,English,2019
74,74,Lonely,THE END OF EVERYTHING,Noah Cyrus,2020-05-15,144377,75,0.53,0.7979999999999999,0.53,0.281,0.0,0.0928,-8.274,0.0577,122.44200000000001,4,sad,English,2020
75,75,that way,all the things i never said,Tate McRae,2020-01-24,175026,74,0.445,0.728,0.445,0.38299999999999995,0.0,0.387,-11.015,0.166,102.059,4,sad,English,2020
76,76,Malibu Nights,Malibu Nights,LANY,2018-10-05,286928,77,0.5589999999999999,0.701,0.5589999999999999,0.42200000000000004,1.99e-06,0.0853,-11.89,0.195,74.002,4,sad,English,2018
77,77,Don't Youse Me,Don't Youse Me,T!ll,2020-04-12,213159,33,0.9059999999999999,0.48,0.9059999999999999,0.217,1.07e-06,0.2,-18.703,0.315,109.934,4,sad,English,2020
78,78,Go Back in Time,Go Back in Time,Bazes,2020-05-04,168000,32,0.868,0.48,0.868,0.634,0.0,0.163,-7.815,0.22899999999999998,119.757,4,sad,English,2020
79,79,Alright Bitch,Boy Gone Wild,YOUNGDIVY,2020-06-07,117446,30,0.8220000000000001,0.455,0.8220000000000001,0.8390000000000001,4.92e-06,0.0926,-6.497000000000001,0.0456,94.012,4,sad,English,2020
80,80,Mercedes Benz,Boy Gone Wild,YOUNGDIVY,2020-06-07,121000,30,0.764,0.068,0.764,0.624,0.0,0.128,-10.439,0.0436,119.986,4,sad,English,2020
81,81,You Are Meant to Be,Boy Gone Wild,YOUNGDIVY,2020-06-07,120000,31,0.364,0.276,0.364,0.747,2.77e-06,0.128,-7.395,0.0925,74.87100000000001,4,sad,English,2020
82,82,Lose You To Love Me,Rare,Selena Gomez,2020-01-10,206458,84,0.488,0.556,0.488,0.34299999999999997,0.0,0.21,-8.985,0.0436,102.819,4,sad,English,2020
83,83,7 Minutes,A Place We Knew,Dean Lewis,2019-03-22,211453,66,0.613,0.526,0.613,0.7390000000000001,0.0,0.149,-6.478,0.0311,104.96600000000001,4,sad,English,2019
84,84,The Story Never Ends,I met you when I was 18. (the playlist),Lauv,2018-05-31,229029,70,0.614,0.9109999999999999,0.614,0.126,0.0,0.14800000000000002,-9.402999999999999,0.0376,119.945,4,sad,English,2018
85,85,when the party's over,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,2019-03-29,196077,87,0.36700000000000005,0.978,0.36700000000000005,0.111,3.97e-05,0.0897,-14.084000000000001,0.0972,82.64200000000001,4,sad,English,2019
86,86,The Conversation,The Conversation,James Walker,2020-05-29,209278,43,0.441,0.522,0.441,0.359,0.0,0.128,-12.401,0.0486,139.99200000000002,4,sad,English,2020
87,87,Weathered,English Bones,James Walker,2017-10-27,272527,43,0.284,0.698,0.284,0.245,0.0,0.344,-12.075999999999999,0.0426,81.718,4,sad,English,2017
88,88,Lullaby,English Bones,James Walker,2017-10-27,241728,32,0.44299999999999995,0.672,0.44299999999999995,0.22399999999999998,0.0,0.0921,-10.753,0.0399,78.75,4,sad,English,2017
89,89,Say,Ready,Ruel,2018-06-15,227433,71,0.617,0.7709999999999999,0.617,0.315,0.0,0.0809,-7.997999999999999,0.0326,119.822,3,sad,English,2018
90,90,tear myself apart,tear myself apart,Tate McRae,2019-08-28,168546,68,0.478,0.162,0.478,0.504,0.0,0.11900000000000001,-6.91,0.0305,86.04799999999999,4,sad,English,2019
91,91,You Broke My Heart Again,You Broke My Heart Again,Teqkoi,2018-10-13,103400,75,0.451,0.956,0.451,0.14300000000000002,0.0,0.195,-15.685,0.235,149.509,4,sad,English,2018
92,92,Don't Get Me Wrong,Divinely Uninspired To A Hellish Extent,Lewis Capaldi,2019-05-17,213091,62,0.57,0.8370000000000001,0.57,0.324,0.0,0.109,-7.8660000000000005,0.0374,79.858,3,sad,English,2019
93,93,Break My Heart Again,Break My Heart Again,FINNEAS,2018-02-09,238012,77,0.402,0.907,0.402,0.151,0.0,0.0941,-14.227,0.0395,144.293,4,sad,English,2018
94,94,Maybe,Divinely Uninspired To A Hellish Extent,Lewis Capaldi,2019-05-17,210116,66,0.6809999999999999,0.65,0.6809999999999999,0.636,0.0,0.258,-5.485,0.0409,96.96600000000001,4,sad,English,2019
95,95,Hollywood,Divinely Uninspired To A Hellish Extent,Lewis Capaldi,2019-05-17,191843,67,0.723,0.5529999999999999,0.723,0.669,0.0,0.0959,-4.897,0.0527,125.038,4,sad,English,2019
96,96,Turn Into Night,Turn Into Night,Erika Ulars,2020-05-29,144776,37,0.6709999999999999,0.636,0.6709999999999999,0.7879999999999999,0.00295,0.13699999999999998,-9.796,0.0523,111.99799999999999,4,sad,English,2020
97,97,She Got Away,She Got Away,Bazes,2020-05-29,184000,32,0.602,0.24600000000000002,0.602,0.536,0.0,0.10099999999999999,-8.323,0.35700000000000004,179.701,4,sad,English,2020
98,98,Rush (feat. Jessie Reyez),Rush (feat. Jessie Reyez),Lewis Capaldi,2018-02-23,198351,68,0.631,0.565,0.631,0.609,0.0,0.635,-7.394,0.0886,119.63600000000001,4,sad,English,2018
99,99,Empty Space,YOU,James Arthur,2019-10-18,213306,68,0.546,0.22,0.546,0.515,0.0,0.0611,-5.379,0.0563,164.792,4,sad,English,2019
100,0,Shot For Me,Take Care (Deluxe),Drake,2011-11-15,224720,43,0.5660000000000001,0.0555,0.5660000000000001,0.465,0.0,0.5670000000000001,-11.714,0.235,143.015,4,sad,English,2011
101,1,Marvins Room,Take Care (Deluxe),Drake,2011-11-15,347226,53,0.49200000000000005,0.6459999999999999,0.49200000000000005,0.26,0.0017800000000000001,0.0705,-17.340999999999998,0.0921,111.51899999999999,5,sad,English,2011
102,2,Over My Dead Body,Take Care (Deluxe),Drake,2011-11-15,272573,34,0.489,0.759,0.489,0.57,2.1000000000000002e-06,0.179,-10.290999999999999,0.306,185.516,4,sad,English,2011
103,3,Crew Love,Take Care (Deluxe),Drake,2011-11-15,208813,51,0.418,0.22699999999999998,0.418,0.546,0.0,0.22899999999999998,-9.057,0.23800000000000002,160.15200000000002,4,sad,English,2011
104,4,Doing It Wrong,Take Care (Deluxe),Drake,2011-11-15,265120,48,0.397,0.841,0.397,0.172,6.78e-05,0.10800000000000001,-15.698,0.0445,101.275,4,sad,English,2011
105,5,The Real Her,Take Care (Deluxe),Drake,2011-11-15,321080,34,0.5670000000000001,0.166,0.5670000000000001,0.309,0.0,0.12,-14.254000000000001,0.385,65.041,4,sad,English,2011
106,6,Now & Forever,If You're Reading This It's Too Late,Drake,2015-02-12,281320,58,0.555,0.124,0.555,0.48100000000000004,0.0,0.10099999999999999,-7.419,0.0322,107.79299999999999,4,sad,English,2015
107,7,Jungle,If You're Reading This It's Too Late,Drake,2015-02-12,320400,71,0.6970000000000001,0.62,0.6970000000000001,0.235,0.000144,0.107,-8.651,0.0534,99.947,4,sad,English,2015
108,8,You & The 6,If You're Reading This It's Too Late,Drake,2015-02-12,264906,57,0.545,0.168,0.545,0.47600000000000003,0.0,0.13,-7.444,0.284,154.362,4,sad,English,2015
109,9,Company,If You're Reading This It's Too Late,Drake,2015-02-12,252640,61,0.6509999999999999,0.0403,0.6509999999999999,0.55,0.0,0.165,-8.215,0.0496,107.56700000000001,4,sad,English,2015
110,10,Too Much,Nothing Was The Same (Deluxe),Drake,2013-01-01,261853,0,0.637,0.17300000000000001,0.637,0.569,0.0,0.18,-5.858,0.55,140.269,4,sad,English,2013
111,11,Redemption,Views,Drake,2016-05-13,333946,46,0.6940000000000001,0.612,0.6940000000000001,0.314,2.04e-06,0.11699999999999999,-7.82,0.11699999999999999,119.906,4,sad,English,2016
112,12,Miss Me,Thank Me Later,Drake,2010-01-01,305520,57,0.426,0.0813,0.426,0.862,0.0,0.34,-5.979,0.597,100.3,5,sad,English,2010
113,13,Shut It Down,Thank Me Later,Drake,2010-01-01,419306,53,0.59,0.41100000000000003,0.59,0.434,0.0,0.0979,-9.298,0.069,119.905,4,sad,English,2010
114,14,Make Me Proud,Take Care (Deluxe),Drake,2011-11-15,219893,47,0.684,0.00268,0.684,0.486,0.000148,0.157,-10.155,0.132,131.91299999999998,4,sad,English,2011
115,15,Look What You've Done,Take Care (Deluxe),Drake,2011-11-15,301960,33,0.495,0.485,0.495,0.35100000000000003,0.0,0.0967,-14.669,0.34,134.369,4,sad,English,2011
116,16,Practice,Take Care (Deluxe),Drake,2011-11-15,237733,36,0.446,0.574,0.446,0.239,7.759999999999999e-05,0.12,-15.327,0.0876,104.675,4,sad,English,2011
117,17,Cameras / Good Ones Go Interlude - Medley,Take Care (Deluxe),Drake,2011-11-15,434960,33,0.441,0.255,0.441,0.40299999999999997,1.27e-05,0.13,-11.18,0.147,139.92,4,sad,English,2011
118,18,Childs Play,Views,Drake,2016-05-13,241400,52,0.745,0.017,0.745,0.473,1.12e-05,0.19699999999999998,-11.243,0.0955,80.006,4,sad,English,2016
119,19,305 To My City,Nothing Was The Same (Deluxe),Drake,2013-01-01,255853,0,0.419,0.0567,0.419,0.494,0.0,0.14400000000000002,-8.782,0.345,67.622,5,sad,English,2013
120,20,Fireworks,Thank Me Later,Drake,2010-01-01,313280,51,0.55,0.433,0.55,0.758,0.0,0.162,-6.472,0.34700000000000003,89.368,4,sad,English,2010
121,21,Fire & Desire,Views,Drake,2016-05-13,238120,50,0.722,0.0671,0.722,0.252,0.0,0.0852,-14.411,0.0762,79.923,4,sad,English,2016
122,22,Fake Love,Fake Love,Drake,2016-10-24,207813,0,0.924,0.182,0.924,0.5429999999999999,0.0,0.10300000000000001,-7.474,0.298,133.907,4,sad,English,2016
123,23,Drama (feat. Drake),Exis,Roy Woods,2015-07-31,251859,76,0.7090000000000001,0.157,0.7090000000000001,0.36200000000000004,0.0,0.109,-9.814,0.055,122.04299999999999,4,sad,English,2015
124,24,Over Here (feat. Drake),PARTYNEXTDOOR,PARTYNEXTDOOR,2013-07-01,177827,53,0.794,0.0384,0.794,0.5920000000000001,1.86e-05,0.111,-6.973,0.129,97.20100000000001,4,sad,English,2013
125,25,Break from Toronto,PARTYNEXTDOOR,PARTYNEXTDOOR,2013-07-01,99213,74,0.596,0.0199,0.596,0.6779999999999999,0.004,0.418,-5.18,0.0335,117.066,4,sad,English,2013
126,26,Recognize (feat. Drake),PARTYNEXTDOOR TWO,PARTYNEXTDOOR,2014-07-29,311197,67,0.643,0.0102,0.643,0.541,0.0,0.102,-5.801,0.0426,119.499,4,sad,English,2014
127,27,Come and See Me (feat. Drake),PARTYNEXTDOOR 3 (P3),PARTYNEXTDOOR,2016-08-12,235477,74,0.7170000000000001,0.0511,0.7170000000000001,0.34700000000000003,2.43e-06,0.087,-10.265,0.0636,84.98700000000001,4,sad,English,2016
128,28,The Zone,Trilogy,The Weeknd,2012-01-01,418506,0,0.616,0.305,0.616,0.523,0.000411,0.1,-8.105,0.0839,139.951,4,sad,English,2012
129,29,Diced Pineapples,"God Forgives, I Don't (Deluxe Edition)",Rick Ross,2012-01-01,276160,36,0.511,0.35200000000000004,0.511,0.7340000000000001,0.0,0.196,-6.025,0.239,110.771,5,sad,English,2012
130,30,Come Thru,Nothing Was The Same (Deluxe),Drake,2013-01-01,236360,55,0.47200000000000003,0.163,0.47200000000000003,0.46799999999999997,0.0,0.586,-5.815,0.184,81.94,4,sad,English,2013
131,31,"Hold On, We're Going Home",Nothing Was The Same (Deluxe),Drake,2013-01-01,227880,73,0.773,0.00411,0.773,0.414,3.4e-05,0.0733,-7.436,0.0961,99.993,4,sad,English,2013
132,32,The Ride,Take Care (Deluxe),Drake,2011-11-15,351013,9,0.556,0.517,0.556,0.7020000000000001,0.0,0.342,-10.079,0.205,155.94799999999998,4,sad,English,2011
133,33,Jorja Interlude,More Life,Drake,2017-03-18,107673,61,0.735,0.762,0.735,0.373,0.00202,0.28800000000000003,-10.478,0.10400000000000001,123.081,4,sad,English,2017
134,34,Teenage Fever,More Life,Drake,2017-03-18,219692,75,0.7659999999999999,0.111,0.7659999999999999,0.28300000000000003,0.0172,0.115,-10.33,0.0846,97.04,4,sad,English,2017
135,35,Nothings Into Somethings,More Life,Drake,2017-03-18,153724,59,0.7659999999999999,0.332,0.7659999999999999,0.23399999999999999,0.00156,0.358,-7.544,0.159,96.882,4,sad,English,2017
136,36,Signs,Signs,Drake,2017-06-23,234373,69,0.794,0.10800000000000001,0.794,0.735,0.0057799999999999995,0.11199999999999999,-4.204,0.054000000000000006,107.374,4,sad,English,2017
137,37,Jaded,Scorpion,Drake,2018-06-29,262453,0,0.7659999999999999,0.0366,0.7659999999999999,0.272,0.0,0.175,-5.696000000000001,0.040999999999999995,116.036,4,sad,English,2018
138,38,Peak,Scorpion,Drake,2018-06-29,206026,0,0.6890000000000001,0.847,0.6890000000000001,0.217,0.000123,0.106,-13.539000000000001,0.0387,92.007,4,sad,English,2018
139,39,Finesse,Scorpion,Drake,2018-06-29,182080,0,0.807,0.132,0.807,0.321,0.00028900000000000003,0.1,-8.147,0.0571,94.994,4,sad,English,2018
140,40,Don’t Matter To Me (with Michael Jackson),Scorpion,Drake,2018-06-29,245786,74,0.8220000000000001,0.493,0.8220000000000001,0.318,0.0128,0.11,-12.390999999999998,0.0575,102.99799999999999,4,sad,English,2018
141,41,The Resistance,Thank Me Later,Drake,2010-01-01,225360,50,0.547,0.8220000000000001,0.547,0.741,0.0,0.11699999999999999,-8.127,0.163,82.589,4,sad,English,2010
142,42,Furthest Thing,Nothing Was The Same (Deluxe),Drake,2013-01-01,267373,0,0.484,0.147,0.484,0.78,0.0,0.057,-5.263999999999999,0.135,137.101,4,sad,English,2013
143,43,Own It,Nothing Was The Same (Deluxe),Drake,2013-01-01,251973,0,0.654,0.0487,0.654,0.342,3.37e-05,0.313,-11.305,0.10099999999999999,103.064,4,sad,English,2013
144,44,U With Me?,Views,Drake,2016-05-06,297373,60,0.429,0.33799999999999997,0.429,0.43,1.18e-05,0.138,-11.373,0.165,174.983,4,sad,English,2016
145,45,Known Better,Known Better,Genard,2018-04-27,214700,21,0.568,0.0317,0.568,0.45899999999999996,2.38e-06,0.22699999999999998,-7.681,0.065,169.438,4,sad,English,2018
146,46,Deep Pockets,Dark Lane Demo Tapes,Drake,2020-05-01,222928,68,0.473,0.48200000000000004,0.473,0.8240000000000001,0.0,0.605,-3.68,0.163,77.888,4,sad,English,2020
147,47,Chicago Freestyle (feat. Giveon),Dark Lane Demo Tapes,Drake,2020-05-01,220487,88,0.735,0.629,0.735,0.449,0.0,0.113,-7.507000000000001,0.34700000000000003,122.947,4,sad,English,2020
148,48,Not You Too (feat. Chris Brown),Dark Lane Demo Tapes,Drake,2020-05-01,269680,72,0.45799999999999996,0.342,0.45799999999999996,0.452,1.9399999999999997e-05,0.0703,-9.299,0.047,86.318,4,sad,English,2020
149,49,Desires (with Future),Dark Lane Demo Tapes,Drake,2020-05-01,237945,74,0.812,0.281,0.812,0.506,0.0,0.325,-7.706,0.11599999999999999,145.07399999999998,4,sad,English,2020
150,50,Time Flies,Dark Lane Demo Tapes,Drake,2020-05-01,192931,76,0.8640000000000001,0.201,0.8640000000000001,0.47700000000000004,0.0,0.182,-5.7860000000000005,0.22399999999999998,86.46,4,sad,English,2020
151,51,Losses,Dark Lane Demo Tapes,Drake,2020-05-01,271183,66,0.551,0.28,0.551,0.57,0.0,0.424,-7.385,0.35100000000000003,85.68700000000001,4,sad,English,2020
152,0,Jocelyn Flores,17,XXXTENTACION,2017-08-25,119133,87,0.872,0.469,0.872,0.391,4.13e-06,0.297,-9.144,0.242,134.02100000000002,4,sad,English,2017
153,1,Depression & Obsession,17,XXXTENTACION,2017-08-25,144733,73,0.769,0.585,0.769,0.156,0.015,0.102,-10.7,0.035,105.95,4,sad,English,2017
154,2,Everybody Dies In Their Nightmares,17,XXXTENTACION,2017-08-25,95466,84,0.7340000000000001,0.847,0.7340000000000001,0.57,2.14e-05,0.11199999999999999,-7.066,0.133,129.953,4,sad,English,2017
155,3,Revenge,17,XXXTENTACION,2017-08-25,120026,76,0.746,0.782,0.746,0.251,0.00203,0.106,-16.169,0.259,139.999,4,sad,English,2017
156,4,Save Me,17,XXXTENTACION,2017-08-25,163201,71,0.731,0.307,0.731,0.204,0.0109,0.0989,-11.314,0.0369,142.141,4,sad,English,2017
157,5,Fuck Love (feat. Trippie Redd),17,XXXTENTACION,2017-08-25,146520,84,0.797,0.0172,0.797,0.5329999999999999,0.000152,0.10300000000000001,-9.74,0.0412,131.036,4,sad,English,2017
158,6,Carry On,17,XXXTENTACION,2017-08-25,129720,77,0.735,0.768,0.735,0.19699999999999998,0.000276,0.29600000000000004,-13.378,0.537,147.899,4,sad,English,2017
159,7,Orlando,17,XXXTENTACION,2017-08-25,163840,68,0.57,0.8590000000000001,0.57,0.0279,0.0892,0.254,-22.281999999999996,0.0588,84.902,4,sad,English,2017
161,9,Banded Up (feat. XXXTENTACION),Banded Up (feat. XXXTENTACION),Ronny J,2018-02-15,239813,61,0.698,0.0521,0.698,0.731,0.0,0.122,-3.46,0.15,157.035,4,sad,English,2018
162,10,I Don't Wanna Do This Anymore,Revenge,XXXTENTACION,2017-05-16,87560,76,0.433,0.843,0.433,0.778,0.0,0.139,-7.681,0.040999999999999995,114.208,4,sad,English,2017
163,11,Roll In Peace (feat. XXXTENTACION),Project Baby 2,Kodak Black,2017-08-18,213132,76,0.747,0.0306,0.747,0.524,0.0,0.2,-6.807,0.245,140.053,4,sad,English,2017
164,12,What in XXXTarnation,"XXXTENTACION Presents: Members Only, Vol. 3",XXXTENTACION,2017-07-14,164520,57,0.862,0.16,0.862,0.6,0.0,0.102,-5.522,0.151,119.072,4,sad,English,2017
165,13,777,"XXXTENTACION Presents: Members Only, Vol. 3",XXXTENTACION,2017-07-14,180707,63,0.7929999999999999,0.325,0.7929999999999999,0.312,0.00324,0.111,-12.01,0.0602,84.97,4,sad,English,2017
167,15,Look at Me!,Look at Me!,XXXTENTACION,2016-01-29,151041,0,0.728,0.043,0.728,0.735,0.0,0.34,-3.9610000000000003,0.307,139.128,4,sad,English,2016
168,16,"ALONE, PART 3",?,XXXTENTACION,2018-03-16,109986,68,0.61,0.883,0.61,0.258,0.0145,0.10300000000000001,-12.758,0.0331,127.08,4,sad,English,2018
169,17,Moonlight,?,XXXTENTACION,2018-03-16,135090,86,0.9209999999999999,0.556,0.9209999999999999,0.537,0.00404,0.102,-5.723,0.0804,128.009,4,sad,English,2018
170,18,SAD!,?,XXXTENTACION,2018-03-16,166605,87,0.74,0.258,0.74,0.613,0.00372,0.12300000000000001,-4.88,0.145,75.023,4,sad,English,2018
171,19,the remedy for a broken heart (why am I so in love),?,XXXTENTACION,2018-03-16,160184,83,0.6990000000000001,0.779,0.6990000000000001,0.304,0.000993,0.13699999999999998,-11.192,0.0993,119.705,4,sad,English,2018
172,20,NUMB,?,XXXTENTACION,2018-03-16,186267,76,0.414,0.1,0.414,0.41600000000000004,0.179,0.131,-8.024,0.0251,159.91,4,sad,English,2018
173,21,infinity (888) - feat. Joey Bada$$,?,XXXTENTACION,2018-03-16,176590,70,0.562,0.27399999999999997,0.562,0.579,0.0,0.102,-6.787999999999999,0.484,84.14299999999999,4,sad,English,2018
174,22,$$$ - with Matt Ox,?,XXXTENTACION,2018-03-16,130403,68,0.774,0.0636,0.774,0.507,0.0,0.138,-6.952000000000001,0.065,140.067,4,sad,English,2018
175,23,"I don’t even speak spanish lol - feat. Rio Santana, Judah, Andrez Babii",?,XXXTENTACION,2018-03-16,192229,67,0.767,0.11800000000000001,0.767,0.561,0.0,0.0737,-7.417999999999999,0.0509,90.021,4,sad,English,2018
176,24,changes,?,XXXTENTACION,2018-03-16,121886,85,0.669,0.883,0.669,0.308,0.0,0.0984,-10.068,0.028999999999999998,64.934,4,sad,English,2018
177,25,Hope,?,XXXTENTACION,2018-03-16,110886,83,0.5920000000000001,0.6609999999999999,0.5920000000000001,0.457,0.000331,0.146,-6.081,0.0603,146.04,4,sad,English,2018
178,26,before I close my eyes,?,XXXTENTACION,2018-03-16,99658,70,0.35600000000000004,0.976,0.35600000000000004,0.14300000000000002,1.89e-05,0.111,-15.148,0.0388,75.52199999999999,4,sad,English,2018
179,27,hate will never win,A GHETTO CHRISTMAS CAROL,XXXTENTACION,2017-12-20,104071,0,0.727,0.78,0.727,0.22899999999999998,0.00256,0.109,-13.864,0.368,87.99700000000001,4,sad,English,2017
180,28,A GHETTO CHRISTMAS CAROL,A GHETTO CHRISTMAS CAROL,XXXTENTACION,2017-12-20,104960,0,0.82,0.071,0.82,0.672,0.00329,0.10099999999999999,-6.013999999999999,0.21600000000000003,147.976,4,sad,English,2017
181,29,Gospel,Gospel,Rich Brian,2017-05-12,173294,1,0.6809999999999999,0.0008560000000000001,0.6809999999999999,0.659,8.17e-06,0.11,-6.405,0.268,156.004,4,sad,English,2017
182,30,Freddy vs. Jason,"Members Only, Vol. 1",XXXTENTACION,2017-10-06,103720,0,0.773,0.888,0.773,0.745,2.0300000000000002e-05,0.146,-10.555,0.136,124.945,4,sad,English,2017
183,31,H2O,You Will Regret (Reloaded),Ski Mask The Slump God,2018-02-02,139346,63,0.74,0.18899999999999997,0.74,0.762,0.0,0.4,-1.3130000000000002,0.33,139.94299999999998,4,sad,English,2018
184,32,Slipknot,Revenge,XXXTENTACION,2017-05-16,209098,64,0.44799999999999995,0.47,0.44799999999999995,0.541,0.0,0.1,-11.34,0.397,81.92,4,sad,English,2017
185,33,Curse,"XXXTENTACION Presents: Members Only, Vol. 3",XXXTENTACION,2017-07-14,118360,72,0.556,0.552,0.556,0.64,0.0,0.215,-7.504,0.445,88.399,5,sad,English,2017
186,34,4Peat,"XXXTENTACION Presents: Members Only, Vol. 3",XXXTENTACION,2017-07-14,162213,60,0.914,0.0031,0.914,0.515,0.0,0.105,-9.934,0.35600000000000004,150.016,4,sad,English,2017
196,44,Falling Down - Bonus Track,Falling Down (Bonus Track),Lil Peep,2018-09-19,196400,3,0.669,0.0175,0.669,0.574,0.00294,0.146,-6.442,0.0286,120.01299999999999,4,sad,English,2018
197,45,Arms Around You (feat. Maluma & Swae Lee),Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION,2018-10-25,198902,75,0.703,0.0302,0.703,0.723,2.06e-06,0.126,-5.45,0.0412,104.969,4,sad,English,2018
198,46,BAD!,BAD!,XXXTENTACION,2018-11-09,94245,69,0.78,0.0643,0.78,0.49200000000000005,0.0313,0.174,-3.4,0.0671,143.983,4,sad,English,2018
199,47,Guardian angel,SKINS,XXXTENTACION,2018-12-07,108034,66,0.7120000000000001,0.795,0.7120000000000001,0.374,0.0,0.187,-10.215,0.511,133.952,4,sad,English,2018
200,48,Train food,SKINS,XXXTENTACION,2018-12-07,164082,59,0.49200000000000005,0.564,0.49200000000000005,0.7120000000000001,9.1e-05,0.35700000000000004,-7.278,0.691,137.453,3,sad,English,2018
201,49,whoa (mind in awe),SKINS,XXXTENTACION,2018-12-07,157776,74,0.735,0.653,0.735,0.525,0.9179999999999999,0.10099999999999999,-2.9389999999999996,0.0441,160.14700000000002,4,sad,English,2018
202,50,difference (interlude),SKINS,XXXTENTACION,2018-12-07,76973,63,0.593,0.9490000000000001,0.593,0.0668,1.31e-05,0.19399999999999998,-15.267999999999999,0.0722,102.456,4,sad,English,2018
203,51,I don’t let go,SKINS,XXXTENTACION,2018-12-07,121630,65,0.797,0.591,0.797,0.293,0.0724,0.14800000000000002,-7.479,0.08,80.035,4,sad,English,2018
204,52,what are you so afraid of,SKINS,XXXTENTACION,2018-12-07,150769,66,0.639,0.774,0.639,0.312,0.469,0.0857,-9.902000000000001,0.0301,103.369,4,sad,English,2018
205,53,Sauce!,"XXXTENTACION Presents: Members Only, Vol. 4",XXXTENTACION,2019-01-23,144724,65,0.68,0.5820000000000001,0.68,0.313,0.0,0.19,-13.672,0.0347,135.034,4,sad,English,2019
206,54,Make Eem Run!,"XXXTENTACION Presents: Members Only, Vol. 4",XXXTENTACION,2019-01-23,192000,58,0.9359999999999999,0.747,0.9359999999999999,0.514,0.0,0.11,-8.908,0.271,129.997,4,sad,English,2019
207,55,MIDDLE CHILD,TrapStar Turnt PopStar,PnB Rock,2019-05-02,151574,70,0.75,0.13699999999999998,0.75,0.5670000000000001,0.0,0.109,-6.4,0.48,151.895,4,sad,English,2019
208,56,bad vibes forever,bad vibes forever,XXXTENTACION,2019-11-22,150475,65,0.8,0.33399999999999996,0.8,0.526,0.0017399999999999998,0.0571,-5.153,0.0716,129.874,4,sad,English,2019
209,57,Ex Bitch,Bad Vibes Forever,XXXTENTACION,2019-12-06,121671,74,0.835,0.513,0.835,0.462,0.0,0.0875,-6.227,0.155,78.99,4,sad,English,2019
210,58,UGLY,Bad Vibes Forever,XXXTENTACION,2019-12-06,91800,62,0.528,0.857,0.528,0.325,0.0145,0.114,-12.501,0.0293,83.65100000000001,4,sad,English,2019
211,59,Triumph,Bad Vibes Forever,XXXTENTACION,2019-12-06,166032,64,0.446,0.718,0.446,0.40700000000000003,0.0,0.0732,-3.056,0.031,81.041,4,sad,English,2019
212,60,before i realize,Bad Vibes Forever,XXXTENTACION,2019-12-06,94786,58,0.715,0.8059999999999999,0.715,0.28,0.0,0.0972,-7.528,0.0316,70.033,1,sad,English,2019
213,61,Ecstasy,Bad Vibes Forever,XXXTENTACION,2019-12-06,240068,61,0.606,0.509,0.606,0.36,9.549999999999999e-05,0.105,-7.231,0.184,72.476,4,sad,English,2019
214,62,Hot Gyal,Bad Vibes Forever,XXXTENTACION,2019-12-06,134400,57,0.797,0.27899999999999997,0.797,0.573,2.13e-06,0.16,-5.226,0.34,99.75399999999999,4,sad,English,2019
215,63,the interlude that never ends,Bad Vibes Forever,XXXTENTACION,2019-12-06,148759,56,0.597,0.831,0.597,0.23199999999999998,0.0,0.0723,-9.411,0.0332,78.91199999999999,4,sad,English,2019
216,64,wanna grow old (i won't let go),Bad Vibes Forever,XXXTENTACION,2019-12-06,131214,62,0.74,0.835,0.74,0.19899999999999998,2.05e-06,0.11599999999999999,-8.575,0.0366,75.013,4,sad,English,2019
217,65,HEARTEATER,Bad Vibes Forever,XXXTENTACION,2019-12-06,136357,64,0.78,0.0563,0.78,0.527,0.000412,0.0437,-4.702,0.0296,99.986,4,sad,English,2019
218,66,Riot,Riot,XXXTENTACION,2020-06-01,78680,77,0.509,0.019,0.509,0.542,0.00639,0.23,-8.027000000000001,0.442,97.76700000000001,4,sad,English,2020
0,0,Bailando - Spanish Version,SEX AND LOVE (Deluxe),Enrique Iglesias,2014-01-01,243413,69,0.723,0.0426,0.723,0.777,3.68e-06,0.0451,-3.503,0.10800000000000001,91.01700000000001,4,Hip-Hop,Spanish,2014
1,1,Propuesta Indecente,"Fórmula, Vol. 2 (Deluxe Edition)",Romeo Santos,2014-02-25,235133,76,0.757,0.499,0.757,0.632,0.0,0.0723,-6.83,0.0549,122.936,4,Hip-Hop,Spanish,2014
2,2,Vivir Mi Vida,3.0,Marc Anthony,2013-07-23,252346,76,0.655,0.344,0.655,0.877,0.0,0.349,-3.23,0.0344,105.01700000000001,4,Hip-Hop,Spanish,2013
3,3,Darte un Beso,Soy el Mismo,Prince Royce,2013-10-08,206933,71,0.757,0.36,0.757,0.711,0.0,0.121,-4.643,0.0349,139.96200000000002,4,Hip-Hop,Spanish,2013
